route_short_name,stop_id,dep_time_min,lateness_minutes,horizon_minutes,date
38,1412,393.0,-4.63,-4.45,2026-09-02
3,9023,470.0,2.03,-4.45,2026-09-09
1,629,1268.0,3.78,-4.45,2026-09-01
107,2904,1129.0,-2.85,-4.45,2026-08-24
45,1098,524.0,-4.92,-4.45,2026-09-09
7,3212,695.0,-2.27,-4.45,2026-09-03
46,3065,656.0,-2.27,-4.45,2026-09-07
3,1425,1448.0,1.97,-4.45,2026-09-03
39,2084,1220.0,5.88,-4.45,2026-09-04
6,1446,541.0,-6.02,-4.45,2026-08-26
45,2682,579.0,-4.98,-4.45,2026-09-14
5,2655,387.0,-12.85,-4.45,2026-09-07
10,2120,373.0,-2.87,-4.45,2026-09-03
5,2493,395.0,-20.85,-4.45,2026-09-07
1,0786,1159.0,-0.35,-4.45,2026-09-13
61,0849,1525.0,0.93,-4.45,2026-09-09
3,1344,921.0,-0.07,-4.45,2026-08-25
29,551,393.0,2.2,-4.45,2026-08-24
10,3313,698.0,-1.08,-4.45,2026-08-27
35,1725,1425.0,0.22,-4.45,2026-08-27
7,2035,433.0,-4.28,-4.45,2026-08-25
5,2046,837.0,3.82,-4.45,2026-08-26
30,2784,563.0,-1.4,-4.45,2026-08-24
9,4924,358.0,-1.67,-4.45,2026-08-27
43,1598,427.0,-0.85,-4.45,2026-09-02
26,1384,1451.0,-0.95,-4.45,2026-08-30
36,1653,697.0,-1.05,-4.45,2026-09-01
3,1221,159.0,0.17,-4.45,2026-09-03
2,2577,1033.0,-3.35,-4.45,2026-09-04
35,3509,306.0,1.1,-4.45,2026-09-09
24,2977,611.0,-0.8,-4.45,2026-09-09
26,9091,476.0,-1.52,-4.45,2026-09-01
45,2352,1219.0,-0.13,-4.45,2026-09-11
68,1976,872.0,-8.47,-4.45,2026-09-14
66,1244,1425.0,4.67,-4.45,2026-09-10
38,0663,1059.0,-2.78,-4.45,2026-09-05
20,1536,1114.0,0.82,-4.45,2026-08-30
39,1693,1071.0,1.38,-4.45,2026-08-31
5,1892,894.0,0.87,-4.45,2026-08-29
35,1725,1282.0,-0.42,-4.45,2026-08-31
29,127,970.0,4.22,-4.45,2026-08-29
39,2841,621.0,-1.2,-4.45,2026-09-14
66,3905,473.0,-4.45,-4.45,2026-09-05
39,2469,651.0,-3.68,-4.45,2026-09-11
15,2513,1452.0,0.55,-4.45,2026-09-12
38,1185,945.0,-1.15,-4.45,2026-09-14
53,3107,1392.0,1.03,-4.45,2026-09-08
46,5625,485.0,-5.77,-4.45,2026-09-01
20,0480,792.0,-0.53,-4.45,2026-09-14
35,1725,1302.0,-1.9,-4.45,2026-08-31
10,401,404.0,-4.9,-4.45,2026-08-26
26,9079,943.0,-1.27,-4.45,2026-09-12
26,1552,1380.0,0.42,-4.45,2026-09-07
44,2434,1103.0,0.98,-4.45,2026-09-14
35,1775,553.0,-0.23,-4.45,2026-08-27
3,9006,1401.0,4.9,-4.45,2026-09-10
35,2033,942.0,2.17,-4.45,2026-09-01
7,2920,1400.0,-10.3,-4.45,2026-08-31
42,2396,670.0,-2.05,-4.45,2026-09-03
17,2608,604.0,0.3,-4.45,2026-08-28
3,1263,995.0,-4.75,-4.45,2026-08-27
103,97,817.0,2.28,-4.45,2026-08-26
39,1149,682.0,-1.23,-4.45,2026-09-07
57,5777,366.0,-2.18,-4.45,2026-08-26
18,2397,340.0,-3.05,-4.45,2026-09-15
66,6617,349.0,-0.88,-4.45,2026-09-07
17,0098,1309.0,0.57,-4.45,2026-09-10
35,2621,322.0,-0.93,-4.45,2026-09-02
16,3460,288.0,0.62,-4.45,2026-09-08
66,2166,999.0,-2.88,-4.45,2026-09-04
35,2038,1195.0,-4.67,-4.45,2026-09-11
7,2909,451.0,-4.23,-4.45,2026-09-09
10,1987,411.0,-3.68,-4.45,2026-08-31
16,2739,292.0,-3.38,-4.45,2026-09-08
48,4800,554.0,8.15,-4.45,2026-09-05
38,1597,826.0,0.88,-4.45,2026-08-24
35,3195,1393.0,1.3,-4.45,2026-08-30
57,3386,409.0,-3.12,-4.45,2026-08-28
42,2559,1079.0,-3.03,-4.45,2026-09-11
61,1424,572.0,-3.42,-4.45,2026-09-03
66,1293,887.0,0.15,-4.45,2026-08-25
7,3212,1080.0,1.93,-4.45,2026-08-23
42,2562,664.0,-2.63,-4.45,2026-08-26
1,855,1257.0,-0.97,-4.45,2026-08-24
1,0914,521.0,-1.43,-4.45,2026-09-07
5,1356,1303.0,-0.45,-4.45,2026-09-07
42,2594,528.0,1.08,-4.45,2026-09-10
17,2216,886.0,-1.1,-4.45,2026-08-25
2,722,463.0,0.68,-4.45,2026-08-28
110,1720,447.0,-0.9,-4.45,2026-08-31
49,4915,412.0,0.13,-4.45,2026-09-14
18,1519,418.0,0.62,-4.45,2026-08-26
7,2360,1276.0,0.72,-4.45,2026-08-30
26,9075,782.0,0.05,-4.45,2026-09-10
101,1002,674.0,0.65,-4.45,2026-08-30
38,2912,485.0,0.05,-4.45,2026-09-10
26,3441,360.0,1.15,-4.45,2026-08-25
30,2728,737.0,-4.95,-4.45,2026-09-03
107,2875,959.0,-11.58,-4.45,2026-08-26
42,2801,614.0,-3.8,-4.45,2026-09-09
6,1169,370.0,0.55,-4.45,2026-08-31
46,392,401.0,-1.0,-4.45,2026-09-04
38,651,840.0,-1.72,-4.45,2026-09-02
13,519,790.0,0.37,-4.45,2026-09-03
3,9037,931.0,-0.72,-4.45,2026-09-04
20,9064,650.0,-2.6,-4.45,2026-09-01
10,2120,1189.0,-0.93,-4.45,2026-09-14
18,1520,930.0,-2.35,-4.45,2026-08-26
66,3192,1449.0,0.18,-4.45,2026-09-11
39,3057,1144.0,2.4,-4.45,2026-08-28
18,1520,518.0,-2.23,-4.45,2026-09-03
26,0964,605.0,1.48,-4.45,2026-09-08
35,1992,640.0,1.27,-4.45,2026-08-31
36,1170,711.0,-1.93,-4.45,2026-09-05
103,0096,694.0,-5.23,-4.45,2026-09-04
13,990,915.0,-5.37,-4.45,2026-08-26
44,2411,354.0,-0.53,-4.45,2026-09-04
42,3134,927.0,-0.3,-4.45,2026-09-13
1,3169,1182.0,2.2,-4.45,2026-09-02
13,0572,627.0,-0.02,-4.45,2026-09-06
35,2291,1075.0,-4.67,-4.45,2026-08-29
53,691,955.0,-0.7,-4.45,2026-08-31
38,3019,1266.0,-2.22,-4.45,2026-09-10
13,2235,669.0,0.55,-4.45,2026-09-08
1,1196,866.0,0.85,-4.45,2026-08-27
3,9006,481.0,0.87,-4.45,2026-09-06
29,1020,495.0,-1.18,-4.45,2026-09-10
48,2298,593.0,-4.62,-4.45,2026-09-10
3,1343,857.0,4.57,-4.45,2026-08-29
51,0861,345.0,-3.18,-4.45,2026-09-14
35,3534,746.0,-3.32,-4.45,2026-09-14
1,0993,766.0,-3.13,-4.45,2026-09-07
29,0565,613.0,-2.85,-4.45,2026-09-10
8,311,705.0,1.0,-4.45,2026-08-24
42,3116,393.0,-4.77,-4.45,2026-09-10
45,0680,467.0,-0.47,-4.45,2026-09-09
68,1829,1448.0,1.2,-4.45,2026-09-02
29,0110,806.0,1.48,-4.45,2026-09-14
10,2238,494.0,0.0,-4.45,2026-09-03
2,666,1112.0,-4.92,-4.45,2026-09-01
51,1580,958.0,-3.05,-4.45,2026-09-10
13,2887,1034.0,1.92,-4.45,2026-09-14
314,2260,935.0,-0.43,-4.45,2026-09-11
3,480,347.0,-0.13,-4.45,2026-09-03
9,4942,386.0,0.73,-4.45,2026-09-08
5,1317,577.0,-2.07,-4.45,2026-09-06
30,2777,548.0,0.73,-4.45,2026-08-26
26,9163,672.0,-4.45,-4.45,2026-08-31
61,6108,630.0,0.08,-4.45,2026-08-26
57,5726,473.0,-1.98,-4.45,2026-08-24
26,9000,626.0,-4.83,-4.45,2026-08-24
1,993,584.0,0.33,-4.45,2026-09-01
48,2263,570.0,-6.73,-4.45,2026-09-02
7,899,1447.0,6.35,-4.45,2026-08-31
10,1857,1018.0,-3.77,-4.45,2026-08-30
3,0074,1122.0,0.42,-4.45,2026-09-15
38,3800,1134.0,-1.6,-4.45,2026-08-24
13,2170,1160.0,-2.32,-4.45,2026-08-24
10,1981,361.0,-0.75,-4.43,2026-09-15
39,2340,832.0,0.88,-4.43,2026-09-13
29,1018,1326.0,1.77,-4.43,2026-09-04
57,5719,699.0,-0.93,-4.43,2026-09-15
9,0058,1290.0,-1.42,-4.43,2026-09-15
43,3254,337.0,-0.53,-4.43,2026-09-15
26,9054,1567.0,3.2,-4.43,2026-09-12
5,1357,857.0,-0.73,-4.43,2026-09-08
1,826,1367.0,-0.83,-4.43,2026-09-02
25,3027,507.0,-0.52,-4.43,2026-09-02
44,2490,1011.0,12.6,-4.43,2026-09-15
20,1538,670.0,-0.98,-4.43,2026-09-04
1,9001,812.0,4.98,-4.43,2026-09-09
38,1235,1141.0,-2.1,-4.43,2026-09-13
22,2803,694.0,-0.43,-4.43,2026-09-05
42,2559,1207.0,-2.53,-4.43,2026-08-25
22,9128,1271.0,4.7,-4.43,2026-09-03
10,590,1299.0,1.12,-4.43,2026-08-23
53,0689,342.0,-1.8,-4.43,2026-09-08
23,377,710.0,-6.03,-4.43,2026-09-01
66,1838,361.0,0.62,-4.43,2026-08-27
8,1498,829.0,-3.27,-4.43,2026-09-08
66,6627,642.0,-4.65,-4.43,2026-09-02
49,3206,1174.0,10.22,-4.43,2026-09-10
51,3465,1320.0,0.85,-4.43,2026-09-01
15,2766,422.0,-2.47,-4.43,2026-09-08
35,2271,402.0,-2.22,-4.43,2026-09-06
13,349,1531.0,-5.42,-4.43,2026-08-26
48,1720,450.0,-2.93,-4.43,2026-09-08
1,1195,1183.0,-2.17,-4.43,2026-09-03
1,1195,504.0,-2.87,-4.43,2026-09-08
48,1071,734.0,-3.65,-4.43,2026-09-07
39,3063,1099.0,-2.65,-4.43,2026-09-02
45,998,481.0,-2.35,-4.43,2026-08-31
6,1117,781.0,-3.15,-4.43,2026-08-24
3,1335,1351.0,2.25,-4.43,2026-09-11
39,79,326.0,1.47,-4.43,2026-09-04
9,1481,1241.0,2.65,-4.43,2026-09-14
18,2801,834.0,-4.45,-4.43,2026-09-02
7,0040,1241.0,2.08,-4.43,2026-09-06
7,9970,889.0,0.37,-4.43,2026-08-28
7,0042,1517.0,-1.12,-4.43,2026-09-13
10,3415,758.0,1.42,-4.43,2026-09-08
29,133,654.0,-0.88,-4.43,2026-08-26
18,6607,935.0,-0.15,-4.43,2026-09-08
5,0447,376.0,-0.3,-4.43,2026-09-09
57,6112,564.0,-4.48,-4.43,2026-09-14
8,1428,572.0,-2.45,-4.43,2026-08-27
9,4924,1062.0,2.52,-4.43,2026-09-07
3,1328,1080.0,2.98,-4.43,2026-09-04
39,0031,1237.0,-2.1,-4.43,2026-09-11
42,3129,1518.0,0.2,-4.43,2026-09-04
3,1339,1285.0,-1.38,-4.43,2026-09-06
3,9025,431.0,-3.78,-4.43,2026-09-01
2,1208,1007.0,6.27,-4.43,2026-08-28
70,1803,1111.0,-1.12,-4.43,2026-08-25
35,1992,1267.0,0.32,-4.43,2026-08-26
4,402,1073.0,-2.8,-4.43,2026-09-03
26,9078,607.0,1.82,-4.43,2026-08-26
103,96,866.0,0.58,-4.43,2026-09-02
35,1956,262.0,-1.4,-4.43,2026-09-08
17,0480,573.0,2.4,-4.43,2026-09-13
39,0083,724.0,-1.22,-4.43,2026-09-13
103,0721,1160.0,-7.45,-4.43,2026-09-09
38,1011,657.0,-0.35,-4.43,2026-08-27
13,0156,1427.0,-0.42,-4.43,2026-09-08
43,27,1110.0,1.62,-4.43,2026-09-01
1,629,411.0,-0.35,-4.43,2026-08-27
5,472,973.0,-10.52,-4.43,2026-08-27
2,792,1299.0,6.33,-4.43,2026-09-01
103,0721,802.0,-4.83,-4.43,2026-09-15
35,1955,415.0,-2.02,-4.43,2026-08-24
5,1893,763.0,-1.18,-4.43,2026-09-13
26,1560,576.0,-3.13,-4.43,2026-09-03
20,1538,558.0,-0.87,-4.43,2026-09-13
51,2484,1031.0,-2.33,-4.43,2026-09-04
23,359,1515.0,-0.68,-4.43,2026-09-02
43,1802,629.0,0.07,-4.43,2026-09-11
3,0076,1248.0,-0.6,-4.43,2026-09-09
101,862,994.0,-4.75,-4.43,2026-08-29
4,711,1323.0,-0.63,-4.43,2026-09-02
18,2800,784.0,-1.95,-4.43,2026-09-01
26,9012,1189.0,4.73,-4.43,2026-08-26
43,1840,982.0,-0.88,-4.43,2026-09-03
5,2605,614.0,-0.57,-4.43,2026-09-13
3,1263,1034.0,-4.72,-4.43,2026-08-26
26,1127,831.0,-1.32,-4.43,2026-09-03
48,2644,381.0,-1.35,-4.43,2026-08-30
5,2005,1022.0,-2.75,-4.43,2026-09-01
8,1511,403.0,3.12,-4.43,2026-08-26
1,3169,988.0,7.15,-4.43,2026-09-08
38,3123,1459.0,3.52,-4.43,2026-08-28
39,3065,406.0,0.15,-4.43,2026-09-02
6,1144,1363.0,0.63,-4.43,2026-09-10
4,9157,825.0,-6.63,-4.43,2026-09-13
107,1853,716.0,1.25,-4.43,2026-09-10
2,1113,727.0,8.93,-4.43,2026-08-29
103,1208,928.0,15.68,-4.43,2026-08-28
53,2552,950.0,-1.88,-4.43,2026-09-14
51,1570,613.0,-4.85,-4.43,2026-09-03
38,1410,1340.0,1.37,-4.43,2026-09-10
42,2507,1383.0,-0.98,-4.43,2026-09-11
42,2553,950.0,2.57,-4.43,2026-08-31
42,2566,1001.0,3.07,-4.43,2026-09-12
26,1553,1084.0,-1.65,-4.43,2026-08-28
30,2791,899.0,3.82,-4.43,2026-09-14
35,2033,1412.0,2.97,-4.43,2026-08-27
44,2411,993.0,5.88,-4.43,2026-09-04
1,1629,1503.0,-1.33,-4.43,2026-09-09
66,6618,763.0,-0.6,-4.43,2026-08-31
8,0374,707.0,7.02,-4.43,2026-09-12
3,9034,1197.0,-0.23,-4.43,2026-09-12
23,354,544.0,-0.95,-4.43,2026-08-30
101,1197,483.0,-6.43,-4.43,2026-09-10
15,2691,910.0,-4.58,-4.43,2026-08-27
90,2732,447.0,12.58,-4.43,2026-09-08
38,2465,764.0,-4.85,-4.43,2026-08-31
26,964,409.0,-0.35,-4.43,2026-08-28
103,4005,1386.0,-4.58,-4.43,2026-08-28
45,4516,632.0,-2.03,-4.43,2026-09-07
26,1309,1576.0,-1.77,-4.43,2026-09-09
48,2226,1279.0,1.93,-4.43,2026-09-14
5,3122,1198.0,-1.65,-4.43,2026-09-09
45,1783,447.0,5.52,-4.43,2026-08-24
57,5770,894.0,0.9,-4.43,2026-09-01
42,2707,694.0,-1.35,-4.43,2026-09-14
29,0135,606.0,3.95,-4.43,2026-09-07
44,2412,1307.0,-1.0,-4.43,2026-09-04
17,2663,397.0,0.88,-4.43,2026-08-27
66,0025,411.0,0.55,-4.43,2026-09-06
43,1804,553.0,1.33,-4.43,2026-09-03
101,858,1036.0,-0.13,-4.43,2026-08-31
10,1464,710.0,-3.67,-4.43,2026-09-05
36,1376,1438.0,-1.15,-4.43,2026-09-08
45,320,491.0,0.52,-4.43,2026-09-03
61,6118,1390.0,-2.42,-4.43,2026-09-03
110,1717,698.0,-2.77,-4.43,2026-08-25
38,2259,344.0,0.1,-4.43,2026-09-02
35,2271,987.0,2.97,-4.43,2026-08-30
42,3363,1152.0,-4.62,-4.43,2026-09-07
17,2216,490.0,-1.45,-4.43,2026-08-24
23,881,857.0,-3.18,-4.43,2026-09-02
35,3521,499.0,-3.93,-4.43,2026-09-12
110,1720,1033.0,-1.83,-4.43,2026-09-03
8,498,888.0,0.87,-4.43,2026-08-29
10,3030,518.0,-0.67,-4.43,2026-09-07
26,9086,331.0,-1.17,-4.43,2026-08-28
35,1775,309.0,-0.88,-4.43,2026-09-03
39,3069,1279.0,-2.63,-4.43,2026-09-12
103,1909,390.0,-5.48,-4.43,2026-09-06
57,2538,746.0,7.12,-4.43,2026-09-15
101,0858,592.0,-3.58,-4.43,2026-09-07
71,489,527.0,-4.62,-4.43,2026-09-04
61,1416,901.0,2.82,-4.43,2026-09-14
38,1444,621.0,-2.43,-4.43,2026-09-11
5,3444,805.0,-0.3,-4.43,2026-08-31
48,1717,396.0,-2.03,-4.43,2026-09-09
39,3255,613.0,-1.68,-4.43,2026-09-14
3,9023,460.0,-1.52,-4.43,2026-09-03
7,3212,1058.0,0.08,-4.43,2026-08-29
6,1165,852.0,-2.42,-4.43,2026-08-26
109,4512,1077.0,0.87,-4.43,2026-08-29
2,345,318.0,0.37,-4.43,2026-09-01
48,1718,436.0,-4.5,-4.43,2026-09-12
29,512,1119.0,-4.85,-4.43,2026-08-27
10,1523,764.0,0.17,-4.43,2026-09-09
26,1389,1557.0,-1.88,-4.43,2026-09-02
103,0717,1044.0,-5.8,-4.43,2026-09-11
49,5752,472.0,-0.8,-4.43,2026-09-11
61,2137,1169.0,0.6,-4.43,2026-09-05
23,0341,757.0,-3.38,-4.43,2026-09-06
17,1918,620.0,0.18,-4.43,2026-09-13
61,6164,597.0,-0.3,-4.43,2026-09-04
1,1666,1515.0,-4.62,-4.43,2026-08-25
9,1495,442.0,-2.85,-4.43,2026-08-26
35,3149,1162.0,-1.82,-4.43,2026-08-28
1,0524,307.0,2.17,-4.43,2026-09-12
66,6617,1284.0,-1.7,-4.43,2026-09-07
39,2084,1028.0,1.6,-4.43,2026-09-12
16,2812,1315.0,0.47,-4.43,2026-09-11
1,0859,1103.0,-4.75,-4.43,2026-09-04
17,1918,573.0,-0.45,-4.43,2026-08-27
1,785,399.0,0.43,-4.43,2026-09-01
30,2786,553.0,0.1,-4.43,2026-08-25
38,1497,890.0,-0.1,-4.43,2026-08-27
4,792,965.0,7.2,-4.43,2026-09-01
10,1294,847.0,-1.68,-4.43,2026-09-02
26,1566,642.0,-3.57,-4.43,2026-09-03
1,1153,312.0,0.72,-4.43,2026-09-04
7,2365,996.0,1.77,-4.43,2026-08-29
42,2134,1250.0,-3.3,-4.43,2026-08-30
66,6617,754.0,0.42,-4.43,2026-09-11
26,9065,480.0,-4.7,-4.43,2026-09-09
2,1210,1248.0,1.03,-4.43,2026-09-10
51,2024,621.0,-1.77,-4.43,2026-09-09
3,0074,958.0,5.1,-4.43,2026-09-04
24,2983,470.0,0.03,-4.43,2026-08-24
44,2452,1533.0,-1.2,-4.43,2026-09-11
61,6119,1101.0,-0.62,-4.43,2026-08-25
7,2039,1455.0,-4.18,-4.43,2026-08-25
7,2956,1275.0,-2.23,-4.43,2026-09-13
44,2411,702.0,-2.37,-4.43,2026-09-11
42,2709,937.0,0.08,-4.43,2026-09-11
44,2433,613.0,-3.17,-4.43,2026-09-02
57,6184,1074.0,0.73,-4.43,2026-09-11
66,6670,559.0,1.63,-4.43,2026-09-10
1,0520,786.0,9.95,-4.43,2026-09-09
6,1474,782.0,-1.03,-4.43,2026-09-14
103,1909,571.0,5.47,-4.43,2026-09-08
18,2397,431.0,-3.72,-4.43,2026-09-10
66,6608,386.0,3.13,-4.43,2026-09-14
44,2426,502.0,3.15,-4.43,2026-09-06
10,1609,788.0,-3.37,-4.43,2026-09-04
10,1671,1064.0,0.52,-4.43,2026-09-07
8,0764,757.0,2.65,-4.43,2026-09-09
5,3122,511.0,-3.0,-4.43,2026-08-28
22,2803,826.0,-1.15,-4.43,2026-08-25
57,5771,869.0,0.05,-4.43,2026-09-14
39,3061,529.0,0.35,-4.43,2026-09-13
20,1541,673.0,-1.35,-4.43,2026-08-27
38,2371,837.0,0.43,-4.43,2026-09-03
35,1773,434.0,-4.08,-4.43,2026-09-14
38,1850,1138.0,0.02,-4.43,2026-09-14
26,1422,503.0,-1.73,-4.43,2026-08-30
110,1720,944.0,1.43,-4.43,2026-08-26
28,1627,356.0,3.35,-4.43,2026-08-28
17,2608,397.0,1.08,-4.43,2026-08-31
1,1194,1538.0,-1.15,-4.43,2026-09-02
74,0038,1002.0,0.03,-4.43,2026-09-10
10,1464,423.0,-0.12,-4.43,2026-08-26
13,1039,713.0,-0.63,-4.43,2026-09-08
42,3279,518.0,0.6,-4.43,2026-09-13
39,1887,618.0,-4.67,-4.43,2026-09-02
35,3534,1146.0,-1.87,-4.43,2026-09-07
109,3424,1007.0,-5.15,-4.43,2026-08-31
13,0572,1364.0,1.57,-4.43,2026-09-04
38,1850,1110.0,2.4,-4.43,2026-08-27
48,2263,766.0,-1.78,-4.43,2026-09-02
44,2305,653.0,0.12,-4.43,2026-08-26
1,1665,1371.0,-1.67,-4.43,2026-09-13
26,1309,406.0,1.98,-4.43,2026-09-12
51,2025,712.0,-2.75,-4.43,2026-09-10
10,0666,643.0,4.52,-4.43,2026-09-09
135,1471,1012.0,-3.5,-4.43,2026-09-02
35,1773,862.0,0.1,-4.43,2026-08-26
35,2271,774.0,-0.27,-4.43,2026-08-28
23,0210,1292.0,2.38,-4.43,2026-09-06
3,1821,1098.0,-0.27,-4.43,2026-09-14
46,393,992.0,0.47,-4.43,2026-08-30
15,2692,845.0,-4.55,-4.43,2026-09-04
30,2749,272.0,0.93,-4.43,2026-09-04
10,0830,1215.0,2.12,-4.43,2026-09-14
23,1813,1492.0,-3.12,-4.43,2026-09-10
4,734,951.0,2.82,-4.43,2026-08-31
13,0504,1037.0,-0.12,-4.43,2026-09-06
26,9078,1252.0,-0.7,-4.43,2026-08-27
108,0829,475.0,-0.8,-4.43,2026-09-14
26,981,527.0,-3.12,-4.43,2026-09-04
15,2164,1463.0,7.02,-4.43,2026-09-03
57,5771,792.0,-0.8,-4.43,2026-09-11
20,1507,1031.0,-4.82,-4.43,2026-09-11
1,1195,519.0,-2.22,-4.43,2026-09-01
13,2255,1252.0,0.88,-4.43,2026-09-08
45,1098,427.0,-3.58,-4.43,2026-09-14
5,0879,1000.0,1.15,-4.43,2026-09-14
26,1388,655.0,-6.98,-4.43,2026-09-15
26,0587,359.0,-1.53,-4.43,2026-09-08
26,1565,1283.0,11.1,-4.43,2026-08-27
5,3449,483.0,-2.03,-4.43,2026-09-14
48,2298,894.0,-5.25,-4.43,2026-09-03
42,3052,1236.0,-1.97,-4.43,2026-08-26
20,9002,878.0,-7.23,-4.43,2026-09-11
38,0663,990.0,-2.37,-4.43,2026-09-11
20,1546,1253.0,-0.92,-4.43,2026-08-31
1,1195,489.0,0.07,-4.43,2026-09-09
61,6106,1182.0,1.33,-4.43,2026-09-03
42,2499,524.0,-0.02,-4.43,2026-09-11
4,9159,870.0,-2.03,-4.43,2026-09-06
23,209,342.0,1.58,-4.43,2026-08-28
101,9057,962.0,-5.77,-4.43,2026-09-10
7,2061,1217.0,-1.27,-4.43,2026-08-25
22,9129,425.0,2.1,-4.43,2026-08-31
35,1956,1374.0,0.15,-4.43,2026-08-25
10,1848,435.0,-0.98,-4.43,2026-09-09
39,2063,1155.0,-0.47,-4.43,2026-09-14
70,850,934.0,-1.78,-4.43,2026-08-25
7,2061,831.0,-0.3,-4.43,2026-09-15
13,0002,352.0,2.45,-4.43,2026-09-12
36,949,1167.0,-2.77,-4.43,2026-08-29
38,3053,676.0,-0.53,-4.43,2026-09-10
42,2134,1543.0,-1.27,-4.43,2026-09-05
51,1579,690.0,-3.13,-4.43,2026-09-11
35,1988,746.0,0.37,-4.43,2026-09-06
10,2154,493.0,-4.47,-4.43,2026-08-25
16,2811,915.0,-1.03,-4.43,2026-09-13
38,3026,1295.0,-4.87,-4.43,2026-09-12
10,2120,871.0,0.63,-4.43,2026-08-27
48,1718,459.0,-4.15,-4.43,2026-09-06
26,1477,699.0,-0.93,-4.43,2026-09-06
101,1195,810.0,-1.62,-4.43,2026-08-24
7,2213,393.0,-1.23,-4.43,2026-09-04
45,0144,337.0,0.7,-4.43,2026-09-08
11,2986,894.0,-2.87,-4.43,2026-08-26
31,3443,450.0,-4.73,-4.43,2026-08-24
6,1134,864.0,-4.17,-4.43,2026-09-02
29,0135,1232.0,1.48,-4.43,2026-09-07
42,3100,1459.0,0.27,-4.43,2026-09-08
10,2114,689.0,1.13,-4.43,2026-08-29
42,3226,399.0,0.72,-4.43,2026-09-13
15,2759,946.0,-4.18,-4.43,2026-09-03
38,1451,1072.0,-1.72,-4.43,2026-09-07
7,42,1427.0,-1.27,-4.43,2026-08-25
44,2457,1026.0,-1.7,-4.43,2026-09-13
51,2025,1085.0,0.37,-4.43,2026-09-10
29,566,634.0,-3.9,-4.43,2026-09-02
1,149,373.0,1.62,-4.43,2026-08-28
5,1513,1144.0,-2.7,-4.43,2026-09-11
42,3201,551.0,3.53,-4.43,2026-09-02
44,986,957.0,0.7,-4.43,2026-08-28
51,2513,638.0,-4.55,-4.43,2026-08-24
6,1428,970.0,-3.27,-4.43,2026-08-27
109,2703,1255.0,-4.58,-4.43,2026-09-09
51,2027,1076.0,-2.92,-4.43,2026-08-28
2,1105,1519.0,12.38,-4.43,2026-08-30
66,3032,1405.0,4.57,-4.43,2026-09-08
29,509,605.0,0.15,-4.43,2026-08-25
5,1895,1066.0,-0.78,-4.43,2026-09-09
51,2494,1339.0,-6.6,-4.43,2026-08-27
39,67,884.0,-4.38,-4.43,2026-08-26
2,0722,453.0,-2.17,-4.43,2026-09-08
39,3072,434.0,-4.58,-4.43,2026-08-27
23,0442,984.0,6.38,-4.43,2026-09-11
10,1634,1127.0,-3.65,-4.43,2026-08-30
10,3030,910.0,1.07,-4.43,2026-09-08
39,2340,467.0,-4.27,-4.43,2026-09-03
23,209,869.0,-0.4,-4.43,2026-08-28
61,6117,1311.0,2.22,-4.43,2026-09-09
3,1353,1107.0,-0.92,-4.43,2026-08-30
20,9092,869.0,-0.57,-4.43,2026-08-24
2,1113,1025.0,0.17,-4.43,2026-09-03
39,3107,802.0,1.57,-4.43,2026-09-01
66,6619,1224.0,0.28,-4.43,2026-08-27
6,3033,476.0,-1.8,-4.43,2026-08-27
53,1608,940.0,-4.7,-4.43,2026-09-03
48,1762,264.0,-0.33,-4.43,2026-09-04
135,1471,982.0,1.25,-4.43,2026-08-27
18,1520,1006.0,1.75,-4.43,2026-09-02
10,3409,782.0,1.17,-4.43,2026-09-07
5,1364,336.0,-0.53,-4.43,2026-09-15
110,526,678.0,1.23,-4.43,2026-09-03
1,856,895.0,-0.12,-4.43,2026-08-29
108,2384,364.0,4.7,-4.43,2026-09-09
20,1546,388.0,0.13,-4.43,2026-08-27
26,9000,1168.0,13.97,-4.43,2026-09-10
38,1496,640.0,-2.8,-4.43,2026-09-12
39,37,1267.0,1.1,-4.43,2026-08-31
45,2906,744.0,-4.17,-4.43,2026-09-04
18,2397,880.0,0.35,-4.43,2026-09-02
35,1773,878.0,3.5,-4.43,2026-09-03
7,0294,571.0,-3.83,-4.43,2026-09-05
1,1100,1524.0,-1.17,-4.43,2026-09-02
107,2214,1171.0,-0.53,-4.43,2026-08-24
7,2919,835.0,-5.67,-4.43,2026-08-27
17,1915,1262.0,-1.9,-4.43,2026-08-29
3,1353,825.0,-0.63,-4.43,2026-09-13
61,1405,1434.0,-0.6,-4.43,2026-09-14
35,2031,983.0,5.82,-4.43,2026-09-15
7,1588,475.0,-1.93,-4.43,2026-09-05
26,1135,356.0,-1.07,-4.43,2026-09-09
10,2667,724.0,2.93,-4.43,2026-08-28
29,0284,1003.0,-1.6,-4.43,2026-09-08
10,1883,598.0,1.3,-4.43,2026-09-14
103,1208,719.0,2.88,-4.43,2026-09-08
23,439,1322.0,2.4,-4.43,2026-08-29
61,1416,1397.0,-0.65,-4.43,2026-09-04
10,1509,785.0,1.23,-4.43,2026-09-14
1,520,591.0,1.57,-4.43,2026-09-02
26,1384,557.0,-2.17,-4.43,2026-09-01
29,0127,555.0,4.43,-4.43,2026-09-08
17,1915,1555.0,2.03,-4.43,2026-09-06
4,686,730.0,4.68,-4.43,2026-08-29
1,0629,1391.0,-1.15,-4.43,2026-09-13
